original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short desc,start_dt,end_dt,days_remaining,contract_amount,tot_payments,orig_vendor
1320440,132044001,Human Services,Congreso De Latinos Unidos Inc,Human Services Department,FAMILY EMPOWERMENT SERVIC,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,755040.0,368209.0,Congreso De Latinos Unidos Inc
1320441,132044102,Human Services,Congreso De Latinos Unidos Inc,Human Services Department,IHPS,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,955845.0,566341.07,Congreso De Latinos Unidos Inc
1320442,132044201,Human Services,Congreso De Latinos Unidos Inc,Human Services Department,COMMUNITY SUPPOURT CENTER,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,319989.0,197111.0,Congreso De Latinos Unidos Inc
1420287,1420287,Human Services,Congreso De Latinos Unidos Inc,Human Services Department,Domestic Violence Service,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,222000.0,144761.0,Congreso De Latinos Unidos Inc
1120400,112040003,Human Services,Cora Services Inc,Human Services Department,Intensive Prevention -VDP,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,846076.0,442881.0,Cora Services Inc
1320437,132043701,Human Services,Cora Services Inc,Human Services Department,EPIC STAKEHOLDERS,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,70000.0,39572.0,Cora Services Inc
1320198,132019801,Human Services,"Cornell Abraxas Group, Inc.",Human Services Department,Placement,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,5792396.0,2177517.53,"Cornell Abraxas Group, Inc."
1320196,132019601,Human Services,Cornerstone Programs Corporation,Human Services Department,AfterCare Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,141475.0,92000.0,Cornerstone Programs Corporation
1320292,132029202,Human Services,Council of Spanish Speaking Organizations Inc,Human Services Department,Foster Care (PBC),2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1070372.0,789335.0,Council of Spanish Speaking Organizations Inc
1320495,132049501,Human Services,Creative Arts For Everyone (CAFE),Human Services Department,Family Court Visitation,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,79710.0,51890.0,Creative Arts For Everyone (CAFE)
MPXX14000271,MPXX14000271,Human Services,Custom Guide,Miscellaneous Order,Online training,2013-11-01T00:00:00Z,2014-06-30T00:00:00Z,91,22000.0,22000.0,Custom Guide
1320146,132014601,Human Services,Cyber International LLC,Computer and Information Svcs,Computer Information Serv,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,515000.0,336983.5,Cyber International LLC
1320377,132037701,Human Services,Defender Association of Philadelphia,Human Services Department,Mobile Outreach/ Teleconf,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,271101.0,88695.5,Defender Association of Philadelphia
1320381,132038102,Human Services,"Delta Community Supports, Inc.",Human Services Department,Placement Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,5935199.0,4034242.44,"Delta Community Supports, Inc."
1320324,132032401,Human Services,"Detectives, Private Investigators Inc., The",Human Services Department,PRIVATE INVESTIGATIONS,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,453500.0,309934.0,"Detectives, Private Investigators Inc., The"
1320267,132026703,Human Services,Devereux Foundation,Human Services Department,Placement Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,6260157.01,3884593.62,Devereux Foundation
1120405,112040503,Human Services,"Diversified Community Services, Inc",Human Services Department,Intensive  Preventin Serv,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,712154.0,281369.0,"Diversified Community Services, Inc"
1320116,132011602,Human Services,"Diversified Community Services, Inc",Human Services Department,Child Care Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,10196.0,10196.0,"Diversified Community Services, Inc"
1320137,132013703,Human Services,Eastern Software Strategies Inc,Computer and Information Svcs,Information Technology,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,2100000.0,1440911.0,Eastern Software Strategies Inc
1320382,132038203,Human Services,"Edison Court, Inc d/b/a/  Mathom House",Human Services Department,Placement Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,125541.95,113897.66,"Edison Court, Inc d/b/a/  Mathom House"
MPXX14000222,MPXX14000222,Human Services,"Ellison Group, The",Miscellaneous Order,JJS TRAINING,2013-09-17T00:00:00Z,2014-06-30T00:00:00Z,91,29850.0,13567.5,"Ellison Group, The"
1320404,132040403,Human Services,Elwyn,Human Services Department,Placement Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1805122.0,1318008.19,Elwyn
1320283,132028302,Human Services,Episcopal Comm Services of the Diocese of Pa,Human Services Department,Placement Services-PBC,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1175039.0,808415.45,Episcopal Comm Services of the Diocese of Pa
1320451,132045101,Human Services,Episcopal Comm Services of the Diocese of Pa,Human Services Department,FASST Housing Program,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,388000.0,226333.0,Episcopal Comm Services of the Diocese of Pa
1320406,132040601,Human Services,Family Support Services,Human Services Department,Family Empowerment Svs,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,435000.0,194831.0,Family Support Services
1320407,132040703,Human Services,Family Support Services,Human Services Department,In-Home Service & Fam Sch,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,2137385.0,1259666.92,Family Support Services
1320463,132046301,Human Services,"Federation of Neighborhood Centers, Inc.",Human Services Department,INTENSIVE APPRENTICESHIP,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,207500.0,148914.0,"Federation of Neighborhood Centers, Inc."
MPXX14000231,MPXX14000231,Human Services,Felton Satterfield dba Satterfield Consulting,Miscellaneous Order,TRAINING FOR YSC STAFF,2013-09-22T00:00:00Z,2014-06-30T00:00:00Z,91,29496.0,12287.0,Felton Satterfield dba Satterfield Consulting
1320570,132057001,Human Services,FreeLibrary of Philadelphia Foundation,Human Services Department,LEAP AFTER SCHOOL YOUTH,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,525000.0,223857.0,FreeLibrary of Philadelphia Foundation
1320363,132036301,Human Services,Friends Neighborhood Guild,Human Services Department,EPIC Stakeholders,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,70000.0,46664.0,Friends Neighborhood Guild
1320409,132040902,Human Services,Friendship House,Human Services Department,Placement Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,2113335.0,1416942.1,Friendship House
1320332,132033201,Human Services,Fund For Philadelphia Inc,General Consultant Services,Fiduciary Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,165000.0,34100.0,Fund For Philadelphia Inc
1320138,132013802,Human Services,"FutureNET, Inc.",Computer and Information Svcs,Information Technology,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1100000.0,656615.5,"FutureNET, Inc."
1320261,132026101,Human Services,Gannondale Inc,Human Services Department,Placement ervices,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,875479.02,56300.52,Gannondale Inc
1320284,132028401,Human Services,Gaudenzia Inc,Human Services Department,Placement Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,4236.0,0.0,Gaudenzia Inc
1320452,132045201,Human Services,Gaudenzia Inc,Human Services Department,Family Support Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,175000.0,105587.0,Gaudenzia Inc
1320248,132024805,Human Services,George Junior Republic in Pennsylvania,Human Services Department,Placement Services,2012-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,2.671661683E7,2.216232771E7,George Junior Republic in Pennsylvania
1320248,132024806,Human Services,George Junior Republic in Pennsylvania,Human Services Department,Placement Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1.514776184E7,9088130.36,George Junior Republic in Pennsylvania
MPXX14000183,MPXX14000183,Human Services,Girls Inc. of Greater Philadelphia & Southern New Jersey,Miscellaneous Order,Adolescent Female Trainin,2013-08-20T00:00:00Z,2014-06-30T00:00:00Z,91,25000.0,10650.0,Girls Inc. of Greater Philadelphia & Southern New Jersey
1320390,132039001,Human Services,Giving of Self Partnership,Human Services Department,After School Program,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,200000.0,108634.0,Giving of Self Partnership
1320266,132026602,Human Services,Glen Mills Schools,Human Services Department,Placement  Institutional,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1.032706E7,5138961.32,Glen Mills Schools
1320335,132033501,Human Services,Good Shepherd Neighborhood House,Human Services Department,Victim/Offender Mediation,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,169000.0,111245.0,Good Shepherd Neighborhood House
1320378,132037801,Human Services,Good Shepherd Neighborhood House,Human Services Department,Pre-Court Mediation,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,120000.0,75000.0,Good Shepherd Neighborhood House
1120463,112046304,Human Services,Greater Phila. Health Action Inc. d/b/a Woodland Academy,Human Services Department,Day Care Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,30107.0,26706.5,Greater Phila. Health Action Inc. d/b/a Woodland Academy
1320398,132039801,Human Services,HIAS & Council Migration Service of Phila.,Legal Services,Legal Support Serv.,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,20000.0,4802.11,HIAS & Council Migration Service of Phila.
1420148,1420148,Human Services,Harborcreek Youth Services,Human Services Department,Placement Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,3081.0,1323.0,Harborcreek Youth Services
1320462,132046201,Human Services,"Health Federation of Philadelphia, Inc",Human Services Department,Mom/Child abuse ed servic,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,454584.0,269818.0,"Health Federation of Philadelphia, Inc"
MPXX14000210,MPXX14000210,Human Services,"Health Federation of Philadelphia, Inc",Miscellaneous Order,Early Childhood evaluat,2013-09-11T00:00:00Z,2014-06-30T00:00:00Z,91,24000.0,10007.0,"Health Federation of Philadelphia, Inc"
1320592,132059201,Human Services,Health Promotion Council of SE Pa Inc,Human Services Department,Parenting Skills Program,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,214000.0,0.0,Health Promotion Council of SE Pa Inc
1420193,1420193,Human Services,Homeless Advocacy Project,Human Services Department,SOAR Project,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,182500.0,121656.0,Homeless Advocacy Project
1120187,112018704,Human Services,Horizon House Inc,Human Services Department,Placement Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,249313.0,0.0,Horizon House Inc
MPXX14000138,MPXX14000138,Human Services,IMX Medical Management Services,Miscellaneous Order,Medical Opinion Requests,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,0.0,IMX Medical Management Services
1420264,1420264,Human Services,InVision Customized Services,Human Services Department,Intensive Grp Home Plcmt,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,118350.42,118350.42,InVision Customized Services
1320064,132006401,Human Services,"Institute for the Development of African American Youth, Inc",Human Services Department,Truancy Prevention,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,675927.0,433975.0,"Institute for the Development of African American Youth, Inc"
1320443,132044302,Human Services,"Institute for the Development of African American Youth, Inc",Human Services Department,Delinquency Prevention,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,702350.0,328680.03,"Institute for the Development of African American Youth, Inc"
1320121,132012101,Human Services,"Integrating Factors, Inc.",Computer and Information Svcs,CARES MAINTENANCE AND SUP,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,320496.0,206192.5,"Integrating Factors, Inc."
1320417,132041701,Human Services,Intercultural Family Services Inc,Human Services Department,Family Empowerment Svs,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,435000.0,230226.0,Intercultural Family Services Inc
1420185,1420185,Human Services,Intercultural Family Services Inc,Human Services Department,Family Stabilization,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1370000.0,572709.84,Intercultural Family Services Inc
1420133,1420133,Human Services,"It Takes A Village, Inc",Human Services Department,Family Grp Decision Mking,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1269464.0,505500.0,"It Takes A Village, Inc"
MPXX14000198,MPXX14000198,Human Services,"JKM Training, Inc",Miscellaneous Order,Safe Crisis Management,2013-09-03T00:00:00Z,2014-06-30T00:00:00Z,91,9000.0,799.92,"JKM Training, Inc"
1320410,132041003,Human Services,Jewish Family & Children's Service of Greater Philadelphia,Human Services Department,Placement Services - PBC,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,2178637.0,1400464.12,Jewish Family & Children's Service of Greater Philadelphia
1320431,132043101,Human Services,Jewish Family & Children's Service of Greater Philadelphia,Human Services Department,Family Reunification,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,462240.0,299323.0,Jewish Family & Children's Service of Greater Philadelphia
1320449,132044901,Human Services,Joseph J Peters Institute,Human Services Department,COMMUNITY SUPPRT SERVICES,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,220729.0,101663.0,Joseph J Peters Institute
1320450,132045001,Human Services,Joseph J Peters Institute,Human Services Department,COUNSELING AND EVALUATION,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,150000.0,39339.44,Joseph J Peters Institute
1420187,1420187,Human Services,"Julia Dyckman Andrus Memorial, Inc.",Human Services Department,Training and Consultation,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,100000.0,28800.0,"Julia Dyckman Andrus Memorial, Inc."
1320200,132020001,Human Services,"JusticeWorks YouthCare, Inc.",Human Services Department,Reintegration Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,464975.0,350050.0,"JusticeWorks YouthCare, Inc."
1120399,112039903,Human Services,Juvenile Justice Center of Philadelphia,Human Services Department,Intensive Prevention Serv,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,712154.0,432322.0,Juvenile Justice Center of Philadelphia
1320065,132006501,Human Services,Juvenile Justice Center of Philadelphia,Human Services Department,Truancy Prevention,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,766729.0,456678.0,Juvenile Justice Center of Philadelphia
1320253,132025302,Human Services,Juvenile Justice Center of Philadelphia,Human Services Department,Placement Services-PBC,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,4716197.01,3283857.9,Juvenile Justice Center of Philadelphia
1420188,1420188,Human Services,Juvenile Justice Center of Philadelphia,Human Services Department,Family Stabilization,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1230000.0,474596.54,Juvenile Justice Center of Philadelphia
1320285,132028501,Human Services,Ken-Crest Services,Human Services Department,Placement Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,131878.01,43357.2,Ken-Crest Services
1120110,112011003,Human Services,"Kinnamon Group, The  d/b/a Kinnamon Solutions",Human Services Department,Visitation Verification,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,200000.0,61553.51,"Kinnamon Group, The  d/b/a Kinnamon Solutions"
MPXX14000163,MPXX14000163,Human Services,Lisa Beth Dugan,Miscellaneous Order,Communication Consultant,2013-08-05T00:00:00Z,2014-06-30T00:00:00Z,91,29900.0,19175.0,Lisa Beth Dugan
1320444,132044401,Human Services,"Little Red Perez Boxing Gym, Inc.",Human Services Department,Delinquency Prevention,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,50000.0,33328.0,"Little Red Perez Boxing Gym, Inc."
1320287,132028702,Human Services,Lutheran Children and Family Service of Eastern PA,Human Services Department,Placement Services-PBC,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,3882588.0,3046241.8,Lutheran Children and Family Service of Eastern PA
1320460,132046001,Human Services,Lutheran Children and Family Service of Eastern PA,Human Services Department,Family Empowerment Servic,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,870000.0,525166.0,Lutheran Children and Family Service of Eastern PA
1320477,132047701,Human Services,Lutheran Children and Family Service of Eastern PA,Human Services Department,Family Reunif/SAFE,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,542240.0,268392.0,Lutheran Children and Family Service of Eastern PA
1420170,1420170,Human Services,Lutheran Settlement House,Human Services Department,Domestic Violence Service,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,200000.0,126932.0,Lutheran Settlement House
1320140,132014001,Human Services,M F R Consultants Inc.,Computer and Information Svcs,Information Technology,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,360000.0,234822.87,M F R Consultants Inc.
1320433,132043301,Human Services,Maternity Care Coalition,Human Services Department,Community Family Support,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,401108.0,267893.0,Maternity Care Coalition
1120229,112022903,Human Services,Mazzoni Center,Human Services Department,Family Support (LGBTQ),2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,99552.0,0.0,Mazzoni Center
1420237,1420237,Human Services,Memorable Moments Learning Center Inc,Human Services Department,Childcare Services,2013-08-12T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,17107.35,Memorable Moments Learning Center Inc
1220419,122041902,Human Services,"Menergy, LLC",Human Services Department,Counseling Service,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,145000.0,95790.0,"Menergy, LLC"
1320288,132028803,Human Services,Methodist Family Services of Philadelphia,Human Services Department,Placement services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,68649.01,23627.75,Methodist Family Services of Philadelphia
1320605,132060501,Human Services,Methodist Family Services of Philadelphia,Human Services Department,Housing Programs,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1280315.0,603316.21,Methodist Family Services of Philadelphia
