original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short desc,start_dt,end_dt,days_remaining,contract_amount,tot_payments,orig_vendor
1320204,132020401,Human Services,"Abs Lincs Va, Inc. D/b/a First Home Care ",Human Services Department,Treatment Foster Care,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,7990874.5,1501669,
1320447,1320447,Human Services,"Aspira, Inc. Of Pennsylvania",Human Services Department,EPIC Stakeholders,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,140000,140000,
1020317,102031704,Human Services,"Access Information Management Of Wisconsin, LLC",General Consultant Services,Archiving Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,351429,208570,
1320280,1320280,Human Services,Adelphoi Villiage,Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1574889.6800000002,1153152,Adelphoi Villiage
MPXX13000249,MPXX13000249,Human Services,Adoption Center Of Delaware Valley,Miscellaneous Order,Adoption Recruitment Serv,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,17167,14306,Adoption Center of Delaware Valley
MPXX13000243,MPXX13000243,Human Services,Alana F. Dunoff Dba Afd Facility Planning,Miscellaneous Order,Facility Planning ,2012-11-26T13:58:21Z,2013-06-30T00:00:00Z,0,27870,22819,Alana F. Dunoff DBA AFD Facility Planning
1220198,122019803,Human Services,Alexander Youth Network Of North Carolina,Human Services Department,Treatment Foster Care,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,99870.90000000001,54510,Alexander Youth Network of North Carolina
1020229,102022905,Human Services,"Alliance Human Services, Inc.",Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,2896893.04,1269828,
1020589,102058906,Human Services,Alternative Energy Youth Farm,Human Services Department,Placement Services,2012-11-01T00:00:00Z,2013-06-30T00:00:00Z,0,411426.99,417925,Alternative Energy Youth Farm
1320227,132022701,Human Services,Alternative Rehabilitation Community  Inc.,Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1229233.5,833936,Alternative Rehabilitation Community  Inc.
MPXX13000165,MPXX13000165,Human Services,Americor Press,Miscellaneous Order,Printing Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,25000,6250,Americor Press
1320063,1320063,Human Services,Asociacion De Puertorriquenos En Marcha,Human Services Department,Truancy Prevention,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,861526,386545,Asociacion De Puertorriquenos En Marcha
1320230,132023002,Human Services,Asociacion De Puertorriquenos En Marcha,Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,3221894.39,2478114,Asociacion De Puertorriquenos En Marcha
1320313,1320313,Human Services,Asociacion De Puertorriquenos En Marcha,Human Services Department,IOC,2012-09-01T00:00:00Z,2013-06-30T00:00:00Z,0,2375815,0,Asociacion De Puertorriquenos En Marcha
1320290,132029001,Human Services,Assessment & Treatment Alternatives Inc,Human Services Department,Placement,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,227282.49,156642,Assessment & Treatment Alternatives Inc
1320590,1320590,Human Services,Assessment & Treatment Alternatives Inc,Human Services Department,Evaluation Program.,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,233000,116100,Assessment & Treatment Alternatives Inc
1020253,102025303,Human Services,"Attic Youth Center, The",Human Services Department,LGBTQ Special Needs Progr,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,100000,9043,
MPXX13000259,MPXX13000259,Human Services,"Attic Youth Center, The",Miscellaneous Order,Training Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,5750,3500,
1220389,122038902,Human Services,Auberle,Human Services Department,Placement,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,77296,62310,Auberle
1320255,1320255,Human Services,Baptist Children's Services,Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,2759063.5,1940882,Baptist Children's Services
1320405,1320405,Human Services,"Bayada Home Health Care, Inc.",Human Services Department,Medical Services,2012-08-01T00:00:00Z,2013-06-30T00:00:00Z,0,150000,31812,
1320679,1320679,Human Services,Be Strong Families Nfp,Human Services Department,IOC CUA Staff Training,2013-04-01T00:00:00Z,2013-06-30T00:00:00Z,0,28996,0,Be Strong Families NFP
1320194,1320194,Human Services,Benchmark Behavioral Health System,Human Services Department,"Inst, Grp home, SIL, CBDS",2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,13744.37,,,
1320245,1320245,Human Services,Best Nest Inc,Human Services Department,Placement,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1475092.5,1165679,Best Nest Inc
1320257,1320257,Human Services,Bethanna,Human Services Department,Placement Services-PBC,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,7432088.41,6373920,Bethanna
1320258,1320258,Human Services,Bethany Children's Home,Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1184339.62,613805,Bethany Children's Home
1320259,132025902,Human Services,Bethany Christian Services,Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1323595.26,884311,Bethany Christian Services
1320246,1320246,Human Services,Bethesda Children's Home,Human Services Department,Placement,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,478193.38,139221,Bethesda Children's Home
1320362,1320362,Human Services,Big Brothers Big Sisters Association,Human Services Department,Mentoring Program,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1000000,943055,Big Brothers Big Sisters Association
MPXX13000331,MPXX13000331,Human Services,"Blue Chip Technologies-us, Inc. D/b/a Guardian Mps",Miscellaneous Order,Training Services,2013-04-01T00:00:00Z,2013-06-30T00:00:00Z,0,5400,5400,
1120267,112026702,Human Services,Breakthrough Of Greater Philadelphia,Human Services Department,Student Training,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,30000,25000,Breakthrough of Greater Philadelphia
1020359,102035903,Human Services,Casa Of Philadelphia,Human Services Department,Child Support Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,225000,205795,CASA of Philadelphia
1320282,1320282,Human Services,Che Services Corporation D/b/a Children's Home Of Easton,Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,3969829.5300000003,1833230,CHE Services Corporation d/b/a Children's Home of Easton
1320565,1320565,Human Services,"Chor Youth & Family Services, Inc.",Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,2190,2190,
1320427,1320427,Human Services,Communipower Ii,Human Services Department,Youth Development Prg,2012-08-01T00:00:00Z,2013-06-30T00:00:00Z,0,112200,27180,COMMUNIPOWER II
1320671,1320671,Human Services,"Customed, Inc",Human Services Department,Sports ,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,52800,52800,
1320525,1320525,Human Services,Cambodian Association Of Greater Philadelphia,Human Services Department,Fam.Supprt Program,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,75000,67927,Cambodian Association of Greater Philadelphia
1320383,1320383,Human Services,Caring People Alliance,Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1964106.58,1627966,Caring People Alliance
1020594,102059403,Human Services,Carson Valley Children's Aid,Human Services Department,Supportive Housing,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,63152,55831,Carson Valley Children's Aid
1120200,112020004,Human Services,Carson Valley Children's Aid,Human Services Department,Rapid Services Response ,2011-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1485472.6400000001,1761053,Carson Valley Children's Aid
1120200,112020005,Human Services,Carson Valley Children's Aid,Human Services Department,Rapid Services Response,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1193794.8,834209,Carson Valley Children's Aid
1320062,1320062,Human Services,Carson Valley Children's Aid,Human Services Department,Truancy Prevention,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,592828,477828,Carson Valley Children's Aid
1320294,132029401,Human Services,Carson Valley Children's Aid,Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,8597918.54,7251906,Carson Valley Children's Aid
1320445,1320445,Human Services,Carson Valley Children's Aid,Human Services Department, EPIC/Truancy/ VDP safe,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1201146,987373,Carson Valley Children's Aid
1220193,122019303,Human Services,Catholic Social Services,Human Services Department,Placement Services,2011-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,4.779205015E7,40172628,Catholic Social Services
1220193,122019304,Human Services,Catholic Social Services,Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,2.354876243E7,18404468,Catholic Social Services
1320357,1320357,Human Services,Catholic Social Services,Human Services Department,JJS Programs,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,410959,282229,Catholic Social Services
MPXX13000224,MPXX13000224,Human Services,"Ceisler Media & Issue Advocacy, LLC",Miscellaneous Order,Communications Consutlant,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,29900,0,
1220303,122030302,Human Services,Chaddock,Human Services Department,Placement ,2011-08-15T00:00:00Z,2013-06-30T00:00:00Z,0,304134.96,162899,Chaddock
1220303,122030302,Human Services,Chaddock,Human Services Department,Placement ,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,216454.2,21809,Chaddock
1320289,132028901,Human Services,"Child First Services, Inc.",Human Services Department,placement,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,6277428,587080,
1320281,1320281,Human Services,Children's Choice Inc,Human Services Department,Placement Services-PBC,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,9059246.28,6943605,Children's Choice Inc
1120385,112038503,Human Services,Children's Crisis Treatment Center Inc,Human Services Department,CSAW-PIP,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,148000,0,Children's Crisis Treatment Center Inc
1320453,1320453,Human Services,Children's Crisis Treatment Center Inc,Human Services Department,TAMAA Program,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,125000,112741,Children's Crisis Treatment Center Inc
1020365,102036505,Human Services,Children's Home Of York,Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,27708.25,0,Children's Home of York
1320374,1320374,Human Services,Children's Services Inc,Human Services Department,Placement Services-PBC,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,2517888.35,1697231,Children's Services Inc
1320479,1320479,Human Services,Children's Services Inc,Human Services Department,EPIC Stakeholders,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,70000,63663,Children's Services Inc
1220341,122034101,Human Services,Coelho Consulting,Computer and Information Svcs,Main Stay Computer Progra,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,95320,64251,Coelho Consulting
1320461,1320461,Human Services,Community Education Alliance Of West Philadelphia,Human Services Department,Belmont Social Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,248181,223942,Community Education Alliance Of West Philadelphia
1120163,112016303,Human Services,Community Service Foundation,Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,559295.98,186409,Community Service Foundation
1120621,112062106,Human Services,Community Specialist Corporation D/b/a The Academy,Human Services Department,Placement Services,2011-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,2398545,2166161,Community Specialist Corporation d/b/a The Academy
1120621,112062106,Human Services,Community Specialist Corporation D/b/a The Academy,Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1666269,1331551,Community Specialist Corporation d/b/a The Academy
1320403,1320403,Human Services,"Concept 7, Inc.",Human Services Department,Placement Services ,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,18520.100000000002,18520,
1020223,102022303,Human Services,Congreso De Latinos Unidos Inc,Human Services Department,Domestic Violence Service,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,222000,166132,Congreso De Latinos Unidos Inc
1320440,1320440,Human Services,Congreso De Latinos Unidos Inc,Human Services Department,Family Empowerment Svs ,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,755040,592153,Congreso De Latinos Unidos Inc
1320441,1320441,Human Services,Congreso De Latinos Unidos Inc,Human Services Department,IHPS,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1159215,906679,Congreso De Latinos Unidos Inc
1320442,1320442,Human Services,Congreso De Latinos Unidos Inc,Human Services Department,Community Support Ctr Prg,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,319989,248216,Congreso De Latinos Unidos Inc
1120400,112040002,Human Services,Cora Services Inc,Human Services Department,Intensive Prevention /VDP,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,746076,629868,Cora Services Inc
1320437,1320437,Human Services,Cora Services Inc,Human Services Department,EPIC Stakeholders,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,70000,54314,Cora Services Inc
1320198,1320198,Human Services,"Cornell Abraxas Group, Inc.",Human Services Department,"Inst, Grp Home,SIL,CBDS",2012-07-01T00:00:00Z,0,,,,
1320196,1320196,Human Services,Cornerstone Programs Corporation,Human Services Department,"Inst, Grp Home, SIL, CBDS",2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,311450,,,
1320292,1320292,Human Services,Council Of Spanish Speaking Organizations Inc,Human Services Department,Placement PBC,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1456333.57,974457,Council of Spanish Speaking Organizations Inc
1320495,1320495,Human Services,Creative Arts For Everyone (cafe),Human Services Department,Family Court Visitation,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,79710,66286,Creative Arts For Everyone (CAFE)
MPXX13000250,MPXX13000250,Human Services,"Crisis Prevention Institute, Inc.  ",Miscellaneous Order,Training,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,25852,25852,
MPXX13000288,MPXX13000288,Human Services,Crowley And Company,Miscellaneous Order,Youth Violence Summit,2012-12-17T00:00:00Z,2013-06-30T00:00:00Z,0,9751.91,9752,Crowley and Company
1320518,1320518,Human Services,Curtis Engram,Human Services Department,Training,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,50000,37260,Curtis Engram
1320146,1320146,Human Services,Cyber International LLC,Computer and Information Svcs,Information Technology,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,515000,479540,Cyber International LLC
1320377,1320377,Human Services,Defender Association Of Philadelphia,Human Services Department,Mobile Out reach/Tele,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,271101,46494,Defender Association of Philadelphia
1320381,1320381,Human Services,"Delta Community Supports, Inc.",Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,6989931.32,1612568,
1320324,1320324,Human Services,"Detectives, Private Investigators Inc., The",Human Services Department,Private Investigations,2012-07-16T00:00:00Z,2013-06-30T00:00:00Z,0,412165,,
1320267,132026701,Human Services,Devereux Foundation,Human Services Department,Placement,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,6658008.89,6005323,Devereux Foundation
1120405,112040502,Human Services,"Diversified Community Services, Inc ",Human Services Department,Intensive Prevent Service,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,612154,193642,
1320116,132011601,Human Services,"Diversified Community Services, Inc ",Human Services Department,Child Care Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,68832,60296,
1320546,1320546,Human Services,Diversified Search LLC,Human Services Department,Executive Search Firm,2012-10-11T00:00:00Z,2013-06-30T00:00:00Z,0,100000,55500,Diversified Search LLC
1220117,122011702,Human Services,Eihab Human Services Inc. ,Human Services Department,Group Home,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1245662.19,256497,EIHAB Human Services Inc. 
1320137,132013701,Human Services,Eastern Software Strategies Inc,Computer and Information Svcs,Information Technology,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,2100000,2100000,Eastern Software Strategies Inc
1320382,132038201,Human Services,"Edison Court, Inc D/b/a/  Mathom House",Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,104894.28,14094,
MPXX13000238,MPXX13000238,Human Services,"Ellison Group, The",Miscellaneous Order,JJS Training,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,29850,14625,
1320404,132040401,Human Services,Elwyn ,Human Services Department,Placement Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1975722.6800000002,1587761,Elwyn 
1320283,1320283,Human Services,Episcopal Comm Services Of The Diocese Of Pa,Human Services Department,Placement Services- PBC,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1347197.45,1072610,Episcopal Comm Services of the Diocese of Pa
1320451,1320451,Human Services,Episcopal Comm Services Of The Diocese Of Pa,Human Services Department,FASST Housing Program,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,388000,331647,Episcopal Comm Services of the Diocese of Pa
MPXX13000173,MPXX13000173,Human Services,"Fairmount Ventures, Inc.",Miscellaneous Order,Organizational Developmen,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,24000,21713,
1320406,1320406,Human Services,Family Support Services ,Human Services Department,Famiy Empowerment Svs,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,434961,347811,Family Support Services 
1320407,132040701,Human Services,Family Support Services ,Human Services Department,In Home Serv. & Fam. Sch.,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,2262647.83,1949782,Family Support Services 
1320463,1320463,Human Services,"Federation Of Neighborhood Centers, Inc.",Human Services Department,Intensive Apprenticeship ,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,207500,13984,
MPXX13000256,MPXX13000256,Human Services,Felton Satterfield Dba Satterfield Consulting,Miscellaneous Order,Training for YSC Staff,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,29583.8,14273,Felton Satterfield dba Satterfield Consulting
