original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short desc,start_dt,end_dt,days_remaining, amt , tot_payments ,orig_vendor,exempt_status,adv_or_exempt,profit_status
1220472,122047202,HEALTH,Mazzoni Center,Health Department,Syphilis Surveillance,2/1/14,1/31/15,0," 31,680.00 "," 29,766.00 ",Mazzoni Center,09,EXEMPT,Non Profit
1220472,122047203,HEALTH,Mazzoni Center,Health Department,Syphilis Surveillance,2/1/15,1/31/16,306," 31,680.00 ", -   ,Mazzoni Center,09,EXEMPT,Non Profit
1420459,142045901,HEALTH,Metropolitan Aids Neighborhood Nutrition Alliance (MANNA),Health Department,Ryan White A,3/1/14,2/28/15,0," 999,999.00 "," 375,827.00 ",Metropolitan Aids Neighborhood Nutrition Alliance (MANNA),09,EXEMPT,Non Profit
1420120,142012002,HEALTH,National Nursing Centers Consortium,Health Department,Cross Program Data Mgr,7/1/14,6/30/15,91," 61,926.00 "," 33,142.00 ",National Nursing Centers Consortium,09,EXEMPT,Non Profit
1520465,1520465,HEALTH,National Nursing Centers Consortium,Health Department,Smoke Free Pub Housing,7/1/14,6/30/15,91," 50,000.00 ", -   ,National Nursing Centers Consortium,09,EXEMPT,Non Profit
1420525,1420525,HEALTH,"Online Solutions, LLC",Computer and Information Svcs,Web-based software system,3/28/14,3/27/15,0," 98,000.00 "," 30,000.00 ","Online Solutions, LLC",01,ADVERTISED,For Profit
MPXX15000194,MPXX15000194,HEALTH,Pennsylvania Health Law Project,Miscellaneous Order,Universal Health Care,7/1/14,6/30/15,91," 25,000.00 ", -   ,Pennsylvania Health Law Project,103,Prior to 2-1-2006,Non Profit
1520475,1520475,HEALTH,Pennsylvania Pharmacists Association,Health Department,Better Chronic Care,9/30/14,9/29/15,182," 48,496.00 ", -   ,Pennsylvania Pharmacists Association,09,EXEMPT,Non Profit
1320707,132070702,HEALTH,Phila Health & Education Corp dba Drexel Univ Coll of Med,Health Department,RWA,3/1/14,2/28/15,0," 1,091,775.00 "," 330,294.00 ",Phila Health & Education Corp dba Drexel Univ Coll of Med,09,EXEMPT,Non Profit
1320708,132070801,HEALTH,Phila Health & Education Corp dba Drexel Univ Coll of Med,Health Department,RWA,3/1/14,2/28/15,0," 356,435.00 "," 122,819.00 ",Phila Health & Education Corp dba Drexel Univ Coll of Med,09,EXEMPT,Non Profit
1420207,142020701,HEALTH,Phila Health & Education Corp dba Drexel Univ Coll of Med,Health Department,HCC Prenatal Services,7/1/14,6/30/15,91," 549,200.00 "," 358,707.22 ",Phila Health & Education Corp dba Drexel Univ Coll of Med,09,EXEMPT,Non Profit
1520474,1520474,HEALTH,Philadelphia Freedom Valley YMCA,Health Department,YMCA Diabetes Prevention,9/30/14,9/29/15,182," 200,000.00 ", -   ,Philadelphia Freedom Valley YMCA,09,EXEMPT,Non Profit
1520300,1520300,HEALTH,Philadelphia Housing Authority,Health Department,Smoke free public housing,7/1/14,6/30/15,91," 70,000.00 ", -   ,Philadelphia Housing Authority,08,EXEMPT,Non Profit
1320709,132070902,HEALTH,Presbyterian Medical Center of the Univ of Penn Health Sys,Health Department,RWA Additional funds,3/1/14,2/28/15,0," 326,820.00 "," 291,800.00 ",Presbyterian Medical Center of the Univ of Penn Health Sys,09,EXEMPT,Non Profit
MPXX15000157,MPXX15000157,HEALTH,Public Financial Management Inc,Miscellaneous Order,Accounts Payable Process,8/1/14,6/30/15,91," 29,885.00 "," 8,285.00 ",Public Financial Management Inc,102,EXEMPT,For Profit
1120416,112041605,HEALTH,"Public Health Foundation Enterprises, Inc. (dba PHFE Mgmnt)",Computer and Information Svcs,EHR Project,1/1/15,3/31/15,0, -   , -   ,"Public Health Foundation Enterprises, Inc. (dba PHFE Mgmnt)",09,EXEMPT,Non Profit
1220073,122007305,HEALTH,Public Health Management Corporation,Health Department,MIS Staffing,7/1/14,6/30/15,91," 352,418.51 "," 141,875.82 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1220120,122012003,HEALTH,Public Health Management Corporation,Health Department,Bioterrorirism,7/1/14,6/30/15,91," 959,211.00 "," 512,640.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1220216,122021608,HEALTH,Public Health Management Corporation,Health Department,MSA Tobacco Contract Staf,7/1/14,6/30/15,91," 106,084.00 "," 55,016.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1220283,122028303,HEALTH,Public Health Management Corporation,General Consultant Services,IT Support Services,7/1/14,6/30/15,91," 592,140.00 "," 261,541.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1220392,122039203,HEALTH,Public Health Management Corporation,Health Department,Immunization Education,12/1/14,11/30/15,244," 1,241,948.00 "," 113,398.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1220425,122042503,HEALTH,Public Health Management Corporation,Health Department,Home Remediation Work,12/1/14,11/30/15,244," 464,738.00 "," 194,399.29 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1220551,122055103,HEALTH,Public Health Management Corporation,Health Department,Immunization Spec Project,1/1/15,12/31/15,275," 63,969.00 ", -   ,Public Health Management Corporation,09,EXEMPT,Non Profit
1320093,132009304,HEALTH,Public Health Management Corporation,Health Department,AHS Mammography Support,7/1/14,6/30/15,91," 293,636.00 "," 151,061.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1320412,132041202,HEALTH,Public Health Management Corporation,Health Department,Refugee Mgr and Epi Spec,7/1/14,6/30/15,91," 143,922.00 "," 51,338.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1320414,132041406,HEALTH,Public Health Management Corporation,Health Department,Get Healthy Philly Staff,7/1/14,6/30/15,91," 233,778.00 "," 105,948.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1320600,132060002,HEALTH,Public Health Management Corporation,Health Department,STD DIS,12/1/14,11/30/15,244," 1,194,948.00 ", -   ,Public Health Management Corporation,09,EXEMPT,Non Profit
1320643,132064303,HEALTH,Public Health Management Corporation,Health Department,CDC Surveillance C/I/Beh,1/1/15,12/31/15,275," 1,500,000.00 ", -   ,Public Health Management Corporation,09,EXEMPT,Non Profit
1320731,132073102,HEALTH,Public Health Management Corporation,Health Department,Ryan White A Umbrella,3/1/14,2/28/15,0," 3,856,986.00 "," 2,427,918.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1320748,132074802,HEALTH,Public Health Management Corporation,Health Department,Accredidation GHP,1/1/15,6/30/15,91," 47,205.00 "," 7,902.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1320770,132077001,HEALTH,Public Health Management Corporation,Health Department,CDC Surveillance MMP,6/1/14,5/31/15,61," 261,761.00 "," 170,682.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1420119,142011902,HEALTH,Public Health Management Corporation,Health Department,FY15 GF Admin,7/1/14,6/30/15,91," 686,413.00 "," 345,617.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1420410,142041001,HEALTH,Public Health Management Corporation,Health Department,STD Surveillance,12/1/14,11/30/15,244," 903,560.00 ", -   ,Public Health Management Corporation,09,EXEMPT,Non Profit
1420446,142044601,HEALTH,Public Health Management Corporation,Health Department,Support services,7/1/14,6/30/15,91," 383,025.00 "," 265,040.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1520272,1520272,HEALTH,Public Health Management Corporation,Health Department,"Edu, Policy,Care Serv/CMS",7/1/14,6/30/15,91," 532,657.00 "," 318,003.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1520305,1520305,HEALTH,Public Health Management Corporation,Health Department,CDC CoRECT,9/1/14,8/31/15,153," 100,000.00 "," 38,334.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1520444,1520444,HEALTH,Public Health Management Corporation,Health Department,Epi & Lab Capacity,12/1/14,11/30/15,244," 644,609.00 "," 78,456.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1520445,1520445,HEALTH,Public Health Management Corporation,Health Department,KIDS Immunization,12/1/14,11/30/15,244," 1,177,860.00 "," 183,570.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1520472,1520472,HEALTH,Public Health Management Corporation,Health Department,Contract Staff SLPHA,9/30/14,9/29/15,182," 108,562.00 ", -   ,Public Health Management Corporation,09,EXEMPT,Non Profit
MPXX15000221,MPXX15000221,HEALTH,Public Health Management Corporation,Miscellaneous Order,CWSHCN,7/1/14,6/30/15,91," 4,340.00 "," 4,340.00 ",Public Health Management Corporation,103,Prior to 2-1-2006,Non Profit
MPXX15000045,MPXX15000045,HEALTH,RTM Designs,Miscellaneous Order,Annual Support Refer Net,7/1/14,6/30/15,91," 2,500.00 "," 2,500.00 ",RTM Designs,102,EXEMPT,For Profit
1420192,142019203,HEALTH,"RUTGERS, THE STATE UNIVERSITY",Health Department,RWA Additional Funds,3/1/14,2/28/15,0," 194,916.00 "," 166,167.00 ","RUTGERS, THE STATE UNIVERSITY",09,EXEMPT,Non Profit
1320678,132067801,HEALTH,"Sage Pursuits, Inc.  dba: Envision Technology Partners, Inc.",Computer and Information Svcs,STD Data Mgmt System,6/1/14,5/31/15,61," 325,000.00 "," 335,000.00 ","Sage Pursuits, Inc.  dba: Envision Technology Partners, Inc.",01,ADVERTISED,For Profit
MPXX15000100,MPXX15000100,HEALTH,"Social Solutions Global, Inc.",Miscellaneous Order,ETO,7/1/14,6/30/15,91," 11,460.00 "," 11,460.00 ","Social Solutions Global, Inc.",102,EXEMPT,For Profit
MPXX15000280,MPXX15000280,HEALTH,Special People in Northeast Inc,Miscellaneous Order,CWSHCN,1/1/15,6/30/15,91," 1,000.00 ", -   ,Special People in Northeast Inc,102,EXEMPT,Non Profit
1320415,132041502,HEALTH,Temple University,Health Department,Salt Reduction & Tobacco,7/1/14,6/30/15,91," 100,000.00 "," 31,212.51 ",Temple University,09,EXEMPT,Non Profit
1320710,132071003,HEALTH,Temple University,Health Department,RWA Additonal Awads,3/1/14,2/28/15,0," 583,472.00 "," 468,036.00 ",Temple University,09,EXEMPT,Non Profit
1320711,132071103,HEALTH,Temple University,Health Department,RWA additional funds,3/1/14,2/28/15,0," 119,452.00 "," 107,378.00 ",Temple University,09,EXEMPT,Non Profit
1420091,142009101,HEALTH,Temple University,Health Department,HIV/AIDS Dental Care,7/1/14,6/30/15,91," 40,868.00 ", -   ,Temple University,09,EXEMPT,Non Profit
1420326,142032602,HEALTH,Temple University,Health Department,Salt Reduction Comm,9/30/14,9/29/15,182," 123,500.00 "," 8,368.38 ",Temple University,09,EXEMPT,Non Profit
MPXX15000282,MPXX15000282,HEALTH,Temple University,Miscellaneous Order,CWSHCN,1/1/15,6/30/15,91," 3,000.00 ", -   ,Temple University,102,EXEMPT,Non Profit
MPXX15000005,MPXX15000005,HEALTH,Tenet Health Systems St. CHFC  L.L.C.,Miscellaneous Order,Pediatric Specialty Svcs.,7/1/14,6/30/15,91," 15,000.00 "," 4,021.77 ",Tenet Health Systems St. CHFC  L.L.C.,102,EXEMPT,For Profit
MPXX15000283,MPXX15000283,HEALTH,The Center for Autism,Miscellaneous Order,CWSHCN,1/1/15,6/30/15,91," 3,000.00 ", -   ,The Center for Autism,102,EXEMPT,Non Profit
1320704,132070404,HEALTH,The Cooper Health System,Health Department,RWA Addit funds,3/1/14,2/28/15,0," 912,130.00 "," 811,222.00 ",The Cooper Health System,09,EXEMPT,Non Profit
1420325,142032502,HEALTH,The Food Trust,Health Department,Salt Reduction & Prev.,9/30/14,9/29/15,182," 5,500.00 ", -   ,The Food Trust,09,EXEMPT,Non Profit
1520306,1520306,HEALTH,The Food Trust,Health Department,Healthy Food Access,7/1/14,6/30/15,91," 290,000.00 "," 93,470.00 ",The Food Trust,09,EXEMPT,Non Profit
1520455,1520455,HEALTH,The Food Trust,Health Department,Healthy Food Access,10/1/14,9/30/15,183," 190,000.00 ", -   ,The Food Trust,09,EXEMPT,Non Profit
1220446,122044604,HEALTH,Thomas Jefferson University,Health Department,2015 CDC PREVENTION,1/1/15,12/31/15,275," 57,500.00 "," 7,547.00 ",Thomas Jefferson University,09,EXEMPT,Non Profit
1320712,132071202,HEALTH,Thomas Jefferson University,Health Department,Additonal Award,3/1/14,2/28/15,0," 190,966.00 "," 138,896.00 ",Thomas Jefferson University,09,EXEMPT,Non Profit
1220208,122020803,HEALTH,UNITARY,Health Department,Temporary Pharmacy Staff,7/1/14,6/30/15,91," 700,000.00 "," 365,730.95 ",UNITARY,01,ADVERTISED,unknown
1220455,122045503,HEALTH,UNITARY,Health Department,CDC Prevention Unitary,1/1/15,12/31/15,275," 3,309,459.00 "," 153,341.00 ",UNITARY,09,EXEMPT,unknown
1220547,122054703,HEALTH,UNITARY,Health Department,Healthy Start Unitary,9/1/14,5/31/15,61," 1,340,467.00 "," 487,948.00 ",UNITARY,09,EXEMPT,unknown
1320099,132009902,HEALTH,UNITARY,Health Department,Hospital Referrals/Malpra,7/1/14,6/30/15,91," 3,800,000.00 "," 888,364.08 ",UNITARY,09,EXEMPT,unknown
1320730,132073001,HEALTH,UNITARY,Health Department,Ryan White A Unitary,3/1/14,2/28/15,0," 8,824,382.00 "," 7,931,748.00 ",UNITARY,09,EXEMPT,unknown
1420117,142011701,HEALTH,UNITARY,Health Department,GF Unitary,7/1/14,6/30/15,91," 1,927,689.00 "," 844,540.00 ",UNITARY,09,EXEMPT,unknown
1420128,142012801,HEALTH,UNITARY,Health Department,Ryan White B Unitary,7/1/14,6/30/15,91," 3,403,541.00 "," 1,855,871.00 ",UNITARY,09,EXEMPT,unknown
1420364,142036401,HEALTH,UNITARY,Health Department,CDC SAMHSA Unitary,9/30/14,9/29/15,182, -   , -   ,UNITARY,09,EXEMPT,unknown
1420388,142038801,HEALTH,UNITARY,Health Department,State Prev & 656 Unitary,7/1/14,6/30/15,91," 1,306,883.00 "," 772,095.00 ",UNITARY,01,ADVERTISED,unknown
1520234,1520234,HEALTH,UNITARY,Health Department,St. Prev/656 Unitary #2,7/1/14,6/30/15,91," 781,370.00 "," 282,596.00 ",UNITARY,09,EXEMPT,unknown
1520241,152024101,HEALTH,UNITARY,Health Department,HIP/Breastfeeding,7/1/14,6/30/15,91," 631,640.00 "," 341,848.00 ",UNITARY,09,EXEMPT,unknown
1320714,132071401,HEALTH,"University of Pennsylvania, Trustees of the",Health Department,RWA DENTAL,3/1/14,2/28/15,0," 339,449.00 "," 306,975.00 ","University of Pennsylvania, Trustees of the",09,EXEMPT,Non Profit
1320715,132071502,HEALTH,"University of Pennsylvania, Trustees of the",Health Department,Additional Award,3/1/14,2/28/15,0," 346,668.00 "," 278,149.00 ","University of Pennsylvania, Trustees of the",09,EXEMPT,Non Profit
1420093,142009301,HEALTH,"University of Pennsylvania, Trustees of the",Health Department,HIV/AIDS Services,7/1/14,6/30/15,91," 100,000.00 "," 66,666.64 ","University of Pennsylvania, Trustees of the",09,EXEMPT,Non Profit
1420118,142011801,HEALTH,"University of Pennsylvania, Trustees of the",Health Department,Obstetrical Consultant,7/1/14,6/30/15,91," 50,000.00 "," 19,193.20 ","University of Pennsylvania, Trustees of the",09,EXEMPT,Non Profit
1420292,142029202,HEALTH,"University of Pennsylvania, Trustees of the",Health Department,Medicaid Analysis,7/1/14,6/30/15,91," 54,700.00 "," 35,201.70 ","University of Pennsylvania, Trustees of the",09,EXEMPT,Non Profit
1420400,142040002,HEALTH,"University of Pennsylvania, Trustees of the",Health Department,Public Health Detailing,1/1/15,6/30/15,91," 75,000.00 ", -   ,"University of Pennsylvania, Trustees of the",09,EXEMPT,Non Profit
1320642,132064203,HEALTH,Urban Affairs Coalition,Health Department,2015 CDC PREVENTION,1/1/15,12/31/15,275," 465,144.00 "," 25,148.00 ",Urban Affairs Coalition,09,EXEMPT,Non Profit
1320716,132071602,HEALTH,Urban Affairs Coalition,Health Department,RWA Additional Awards,3/1/14,2/28/15,0," 213,109.00 "," 174,316.00 ",Urban Affairs Coalition,09,EXEMPT,Non Profit
1420113,142011301,HEALTH,Urban Affairs Coalition,Health Department,GENERAL FUND 2015,7/1/14,6/30/15,91," 23,550.00 "," 6,656.00 ",Urban Affairs Coalition,09,EXEMPT,Non Profit
1420386,142038601,HEALTH,Urban Affairs Coalition,Health Department,UAC FY15 State Prev & 656,7/1/14,6/30/15,91," 806,550.00 "," 426,848.00 ",Urban Affairs Coalition,01,ADVERTISED,Non Profit
MPXX15000320,MPXX15000320,HEALTH,Vericord LLC dba Chexout,Miscellaneous Order,STD Test Results Text,3/1/15,6/30/15,91," 9,500.00 "," 9,500.00 ",Vericord LLC dba Chexout,102,EXEMPT,For Profit
MPXX15000059,MPXX15000059,HEALTH,"WILLS EYE OPTHALMOLOGY CLINIC, INC.",Miscellaneous Order,Path. Ophthalmic Exam Svs,7/1/14,6/30/15,91," 10,000.00 ", -   ,"WILLS EYE OPTHALMOLOGY CLINIC, INC.",01,ADVERTISED,Non Profit
1420504,1420504,HEALTH,"Walgreen Eastern Co., Inc.",Health Department,HIV AIDS MEDICATIONS,6/30/14,2/28/15,0," 999,999.00 "," 554,490.00 ","Walgreen Eastern Co., Inc.",01,ADVERTISED,For Profit
1320149,132014904,HEALTH,"William E. Tierney, Limited",Health Department,Medicare/Medicaid Consult,7/1/14,6/30/15,91," 75,000.00 "," 9,780.00 ","William E. Tierney, Limited",01,ADVERTISED,For Profit
1320041,132004102,HEALTH,Women Organized Against Rape,Health Department,Sexual Assault,7/1/14,6/30/15,91," 105,000.00 "," 67,323.00 ",Women Organized Against Rape,09,EXEMPT,Non Profit
1120001,1120001,HEALTH,eClinicalWorks LLC,Computer and Information Svcs,EMR Implementation Vendor,3/28/11,3/27/15,0," 8,131,873.00 "," 1,535,666.80 ",eClinicalWorks LLC,01,ADVERTISED,For Profit
1120001,112000101,HEALTH,eClinicalWorks LLC,Computer and Information Svcs,EMR Implementation Vendor,3/28/15,3/27/16,362, -   , -   ,eClinicalWorks LLC,01,ADVERTISED,For Profit
1520281,1520281,HUMAN SERVICES,"120 Rider Avenue Operating Company, LP",Human Services Department,Group Home Services,9/1/14,6/30/15,91," 15,010.00 "," 13,557.60 ","120 Rider Avenue Operating Company, LP",01,ADVERTISED,For Profit
1420615,142061501,HUMAN SERVICES,"3300 Henry Avenue Operating Company, LP",Human Services Department,Placement Services,4/1/14,3/31/15,0," 84,371.85 "," 67,424.85 ","3300 Henry Avenue Operating Company, LP",06,EXEMPT,For Profit
1520279,152027901,HUMAN SERVICES,3938 Glen Drive d/b/a Pediatric Specialty Care at Doylestown,Human Services Department,Placement Services,9/1/14,6/30/15,91," 88,366.50 "," 52,051.50 ",3938 Glen Drive d/b/a Pediatric Specialty Care at Doylestown,01,ADVERTISED,For Profit
1520280,1520280,HUMAN SERVICES,"425 Cedarcrest Road Operating Company, LP",Human Services Department,Group Home Services,9/1/14,6/30/15,91," 15,010.00 "," 15,010.00 ","425 Cedarcrest Road Operating Company, LP",01,ADVERTISED,For Profit
1520278,152027801,HUMAN SERVICES,"90 Cafferty Road Operating Company, LP",Human Services Department,Group Home Serives,9/1/14,6/30/15,91," 264,131.10 "," 119,113.20 ","90 Cafferty Road Operating Company, LP",01,ADVERTISED,For Profit
1320612,132061204,HUMAN SERVICES,"A Second Chance, Inc.",Human Services Department,Family Guided Decision Ma,7/1/14,6/30/15,91," 1,369,768.00 "," 928,750.00 ","A Second Chance, Inc.",09,EXEMPT,Non Profit
1520201,152020101,HUMAN SERVICES,"A Second Chance, Inc.",Human Services Department,Placement Services,7/1/14,6/30/15,91," 2,444,988.00 "," 1,177,788.00 ","A Second Chance, Inc.",09,EXEMPT,Non Profit
1320204,132020403,HUMAN SERVICES,"ABS LINCS VA, Inc. D/B/A First Home Care",Human Services Department,Placememt,7/1/14,6/30/15,91," 3,969,610.00 "," 3,955,029.38 ","ABS LINCS VA, Inc. D/B/A First Home Care",01,ADVERTISED,For Profit
1320447,132044702,HUMAN SERVICES,"ASPIRA, Inc. of Pennsylvania",Human Services Department,Epic Stakeholders,7/1/14,6/30/15,91," 140,000.00 "," 82,656.00 ","ASPIRA, Inc. of Pennsylvania",09,EXEMPT,Non Profit
1420235,142023501,HUMAN SERVICES,"Access Information Management of Wisconsin, LLC",General Consultant Services,Records Mgt Support,7/1/14,6/30/15,91," 351,429.00 "," 32,543.59 ","Access Information Management of Wisconsin, LLC",01,ADVERTISED,For Profit
1320280,132028005,HUMAN SERVICES,Adelphoi Villiage,Human Services Department,Placement Services,7/1/14,6/30/15,91," 1,481,129.51 "," 965,961.33 ",Adelphoi Villiage,09,EXEMPT,Non Profit
MPXX15000177,MPXX15000177,HUMAN SERVICES,Adoption Center of Delaware Valley,Miscellaneous Order,Adoption Recruitment SVS,8/21/14,6/30/15,91," 17,167.00 ", -   ,Adoption Center of Delaware Valley,102,EXEMPT,Non Profit
1420140,142014004,HUMAN SERVICES,"Alliance Human Services, Inc.",Human Services Department,Placement Services,7/1/14,6/30/15,91," 2,070,015.00 "," 2,587,662.96 ","Alliance Human Services, Inc.",09,EXEMPT,Non Profit
1320227,132022705,HUMAN SERVICES,Alternative Rehabilitation Communities Inc.,Human Services Department,Placement Services,7/1/14,6/30/15,91," 1,626,124.00 "," 989,540.65 ",Alternative Rehabilitation Communities Inc.,09,EXEMPT,Non Profit
